transaction_id,template_id,competencia,descricao,categoria_id,valor_previsto,valor_final,status,considerar_resumo,payment_account_id,payment_group_id,tipo_lancamento,origem
tx-2033-02-apartamento,tpl-apartamento,2033-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-03-apartamento,tpl-apartamento,2033-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-04-apartamento,tpl-apartamento,2033-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-05-apartamento,tpl-apartamento,2033-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-06-apartamento,tpl-apartamento,2033-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-07-apartamento,tpl-apartamento,2033-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-08-apartamento,tpl-apartamento,2033-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-09-apartamento,tpl-apartamento,2033-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-10-apartamento,tpl-apartamento,2033-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-11-apartamento,tpl-apartamento,2033-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-12-apartamento,tpl-apartamento,2033-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-01-apartamento,tpl-apartamento,2033-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-02-apartamento,tpl-apartamento,2033-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-03-apartamento,tpl-apartamento,2033-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-04-apartamento,tpl-apartamento,2033-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-05-apartamento,tpl-apartamento,2033-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-06-apartamento,tpl-apartamento,2033-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-07-apartamento,tpl-apartamento,2033-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-08-apartamento,tpl-apartamento,2033-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-09-apartamento,tpl-apartamento,2033-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-10-apartamento,tpl-apartamento,2033-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-11-apartamento,tpl-apartamento,2033-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2033-12-apartamento,tpl-apartamento,2033-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-01-apartamento,tpl-apartamento,2034-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-02-apartamento,tpl-apartamento,2034-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-03-apartamento,tpl-apartamento,2034-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-04-apartamento,tpl-apartamento,2034-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-05-apartamento,tpl-apartamento,2034-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-06-apartamento,tpl-apartamento,2034-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-07-apartamento,tpl-apartamento,2034-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-08-apartamento,tpl-apartamento,2034-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-09-apartamento,tpl-apartamento,2034-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-10-apartamento,tpl-apartamento,2034-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-11-apartamento,tpl-apartamento,2034-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-12-apartamento,tpl-apartamento,2034-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-01-apartamento,tpl-apartamento,2034-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-02-apartamento,tpl-apartamento,2034-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-03-apartamento,tpl-apartamento,2034-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-04-apartamento,tpl-apartamento,2034-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-05-apartamento,tpl-apartamento,2034-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-06-apartamento,tpl-apartamento,2034-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-07-apartamento,tpl-apartamento,2034-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-08-apartamento,tpl-apartamento,2034-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-09-apartamento,tpl-apartamento,2034-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-10-apartamento,tpl-apartamento,2034-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-11-apartamento,tpl-apartamento,2034-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2034-12-apartamento,tpl-apartamento,2034-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-01-apartamento,tpl-apartamento,2035-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-02-apartamento,tpl-apartamento,2035-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-03-apartamento,tpl-apartamento,2035-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-04-apartamento,tpl-apartamento,2035-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-05-apartamento,tpl-apartamento,2035-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-06-apartamento,tpl-apartamento,2035-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-07-apartamento,tpl-apartamento,2035-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-08-apartamento,tpl-apartamento,2035-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-09-apartamento,tpl-apartamento,2035-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-10-apartamento,tpl-apartamento,2035-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-11-apartamento,tpl-apartamento,2035-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-12-apartamento,tpl-apartamento,2035-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-01-apartamento,tpl-apartamento,2035-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-02-apartamento,tpl-apartamento,2035-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-03-apartamento,tpl-apartamento,2035-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-04-apartamento,tpl-apartamento,2035-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-05-apartamento,tpl-apartamento,2035-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-06-apartamento,tpl-apartamento,2035-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-07-apartamento,tpl-apartamento,2035-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-08-apartamento,tpl-apartamento,2035-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-09-apartamento,tpl-apartamento,2035-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-10-apartamento,tpl-apartamento,2035-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-11-apartamento,tpl-apartamento,2035-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2035-12-apartamento,tpl-apartamento,2035-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-01-apartamento,tpl-apartamento,2036-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-02-apartamento,tpl-apartamento,2036-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-03-apartamento,tpl-apartamento,2036-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-04-apartamento,tpl-apartamento,2036-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-05-apartamento,tpl-apartamento,2036-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-06-apartamento,tpl-apartamento,2036-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-07-apartamento,tpl-apartamento,2036-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-08-apartamento,tpl-apartamento,2036-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-09-apartamento,tpl-apartamento,2036-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-10-apartamento,tpl-apartamento,2036-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-11-apartamento,tpl-apartamento,2036-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-12-apartamento,tpl-apartamento,2036-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-01-apartamento,tpl-apartamento,2036-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-02-apartamento,tpl-apartamento,2036-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-03-apartamento,tpl-apartamento,2036-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-04-apartamento,tpl-apartamento,2036-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-05-apartamento,tpl-apartamento,2036-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-06-apartamento,tpl-apartamento,2036-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-07-apartamento,tpl-apartamento,2036-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-08-apartamento,tpl-apartamento,2036-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-09-apartamento,tpl-apartamento,2036-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-10-apartamento,tpl-apartamento,2036-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-11-apartamento,tpl-apartamento,2036-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2036-12-apartamento,tpl-apartamento,2036-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-01-apartamento,tpl-apartamento,2037-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-02-apartamento,tpl-apartamento,2037-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-03-apartamento,tpl-apartamento,2037-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-04-apartamento,tpl-apartamento,2037-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-05-apartamento,tpl-apartamento,2037-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-06-apartamento,tpl-apartamento,2037-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-07-apartamento,tpl-apartamento,2037-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-08-apartamento,tpl-apartamento,2037-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-09-apartamento,tpl-apartamento,2037-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-10-apartamento,tpl-apartamento,2037-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-11-apartamento,tpl-apartamento,2037-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-12-apartamento,tpl-apartamento,2037-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-01-apartamento,tpl-apartamento,2037-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-02-apartamento,tpl-apartamento,2037-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-03-apartamento,tpl-apartamento,2037-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-04-apartamento,tpl-apartamento,2037-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-05-apartamento,tpl-apartamento,2037-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-06-apartamento,tpl-apartamento,2037-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-07-apartamento,tpl-apartamento,2037-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-08-apartamento,tpl-apartamento,2037-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-09-apartamento,tpl-apartamento,2037-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-10-apartamento,tpl-apartamento,2037-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-11-apartamento,tpl-apartamento,2037-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2037-12-apartamento,tpl-apartamento,2037-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-01-apartamento,tpl-apartamento,2038-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-02-apartamento,tpl-apartamento,2038-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-03-apartamento,tpl-apartamento,2038-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-04-apartamento,tpl-apartamento,2038-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-05-apartamento,tpl-apartamento,2038-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-06-apartamento,tpl-apartamento,2038-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-07-apartamento,tpl-apartamento,2038-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-08-apartamento,tpl-apartamento,2038-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-09-apartamento,tpl-apartamento,2038-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-10-apartamento,tpl-apartamento,2038-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-11-apartamento,tpl-apartamento,2038-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-12-apartamento,tpl-apartamento,2038-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-01-apartamento,tpl-apartamento,2038-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-02-apartamento,tpl-apartamento,2038-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-03-apartamento,tpl-apartamento,2038-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-04-apartamento,tpl-apartamento,2038-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-05-apartamento,tpl-apartamento,2038-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-06-apartamento,tpl-apartamento,2038-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-07-apartamento,tpl-apartamento,2038-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-08-apartamento,tpl-apartamento,2038-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-09-apartamento,tpl-apartamento,2038-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-10-apartamento,tpl-apartamento,2038-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-11-apartamento,tpl-apartamento,2038-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2038-12-apartamento,tpl-apartamento,2038-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-01-apartamento,tpl-apartamento,2039-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-02-apartamento,tpl-apartamento,2039-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-03-apartamento,tpl-apartamento,2039-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-04-apartamento,tpl-apartamento,2039-04,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-05-apartamento,tpl-apartamento,2039-05,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-06-apartamento,tpl-apartamento,2039-06,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-07-apartamento,tpl-apartamento,2039-07,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-08-apartamento,tpl-apartamento,2039-08,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-09-apartamento,tpl-apartamento,2039-09,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-10-apartamento,tpl-apartamento,2039-10,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-11-apartamento,tpl-apartamento,2039-11,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-12-apartamento,tpl-apartamento,2039-12,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-01-apartamento,tpl-apartamento,2039-01,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-02-apartamento,tpl-apartamento,2039-02,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
tx-2039-03-apartamento,tpl-apartamento,2039-03,Apartamento,cat-jus-brasil,1555,1555,PENDENTE,TRUE,acc-debito-automatico,,RECORRENTE,migrado-saidas
